loan_id,age,income,loan_amount,loan_term,interest_rate,employment_years,num_accounts,num_delinquencies,credit_score,employment_type,home_ownership,loan_purpose,default
896,54,85168,170160,60,5.35424884434232,3.0,14,1.0,738,Unemployed,Rent,Business,0
897,42,20721,36709,24,3.45499437420046,18.0,4,0.0,622,Self-Employed,Rent,Education,0
898,47,87037,98416,60,8.23446315881861,3.0,7,2.0,583,Unemployed,Own,Education,0
899,63,60938,99224,24,3.2820778777374917,5.0,12,2.0,616,Employed,Own,Home Improvement,0
900,32,87295,121920,24,7.106435722886655,6.0,12,0.0,850,Self-Employed,Own,Business,0
901,50,58244,80511,60,1.2540503508873373,6.0,2,0.0,769,Employed,Mortgage,Home Improvement,0
902,39,10000,109984,48,4.777694968593129,17.0,10,0.0,723,Employed,Rent,Home Improvement,0
903,45,56200,36418,36,9.322965308676752,0.0,6,0.0,682,Employed,Mortgage,Auto,0
904,64,86503,191152,60,4.811378836587977,18.0,5,2.0,648,Unemployed,Rent,Debt Consolidation,1
905,47,37656,143811,48,5.741182052835523,8.0,3,3.0,559,Self-Employed,Rent,Business,1
906,45,50300,22109,24,9.506526929697882,12.0,5,1.0,543,Self-Employed,Rent,Debt Consolidation,0
907,24,55596,87387,12,5.14294238010146,8.0,10,0.0,593,Employed,Rent,Auto,0
908,56,10000,175245,36,6.1475153981416275,12.0,7,1.0,554,Unemployed,Mortgage,Debt Consolidation,0
909,54,101783,109273,48,7.011597211373889,3.0,3,0.0,589,Self-Employed,Rent,Auto,0
910,77,37465,97729,36,2.0507683801677485,1.0,8,2.0,639,Self-Employed,Mortgage,Education,0
911,40,72643,144405,12,4.2862203717514085,20.0,7,0.0,647,Self-Employed,Own,Auto,0
912,48,57832,175769,12,5.824676668162869,17.0,4,2.0,587,Employed,Mortgage,Business,0
913,48,91440,42273,12,1.5103550500836853,2.0,13,0.0,699,Employed,Rent,Education,0
914,68,70151,191259,60,8.92451136298148,11.0,13,0.0,631,Employed,Mortgage,Home Improvement,0
915,43,54126,89978,36,7.391036370131112,13.0,5,2.0,671,Employed,Mortgage,Business,0
916,49,37662,148655,60,7.018708900042016,,10,0.0,575,Employed,Own,Business,0
917,54,79946,147343,12,8.799991121299183,6.0,11,1.0,719,Self-Employed,Own,Business,0
918,47,13163,110470,48,7.3081149510429935,18.0,4,0.0,596,Employed,Own,Debt Consolidation,0
919,38,76147,73225,12,4.925273993379844,11.0,2,0.0,810,Unemployed,Rent,Debt Consolidation,1
920,47,32523,128573,60,1.4193910265115788,3.0,12,0.0,627,Employed,Mortgage,Home Improvement,0
921,61,91307,271899,12,3.7969702458223384,6.0,9,0.0,640,Employed,Mortgage,Debt Consolidation,0
922,29,64032,47874,12,3.8694066673187875,2.0,1,1.0,709,Employed,Own,Business,0
923,46,76103,276923,60,7.046970775340315,7.0,8,0.0,731,Self-Employed,Rent,Auto,0
924,34,62049,130520,60,5.702236062454288,7.0,4,1.0,741,Self-Employed,Rent,Home Improvement,0
925,62,16190,152652,48,1.5863170942146034,11.0,9,0.0,827,Unemployed,Rent,Home Improvement,1
926,22,38481,68496,60,7.662830227899957,11.0,3,0.0,716,Self-Employed,Own,Business,0
927,36,76809,92154,48,8.823409978036022,9.0,7,1.0,643,Employed,Rent,Education,0
928,50,64166,112281,24,9.188847385421525,9.0,3,1.0,597,Unemployed,Rent,Debt Consolidation,0
929,68,89524,71572,24,2.6751807964498218,13.0,10,1.0,636,Unemployed,Rent,Education,0
930,44,70081,134331,60,6.303925581631696,6.0,12,2.0,798,Unemployed,Own,Business,0
931,36,35832,119473,12,2.9840743424649867,0.0,7,0.0,511,Employed,Own,Education,0
932,73,40098,288808,36,10.347961751781646,18.0,2,1.0,568,Self-Employed,Mortgage,Business,0
933,23,62572,62551,12,5.57644387003394,3.0,3,0.0,628,Self-Employed,Mortgage,Debt Consolidation,0
934,18,10000,157701,60,4.574533868186807,11.0,8,0.0,566,Employed,Mortgage,Debt Consolidation,0
935,51,101836,168588,48,4.114462618282889,6.0,7,0.0,609,Self-Employed,Own,Home Improvement,0
936,37,71043,69725,12,6.335087822391229,14.0,11,0.0,830,Employed,Mortgage,Education,0
937,29,90675,201512,24,6.7890357519635725,3.0,3,0.0,620,Employed,Rent,Education,0
938,55,20484,120125,60,1.3798574915032074,4.0,8,0.0,691,Unemployed,Own,Education,0
939,48,91114,5000,12,8.992159732630762,5.0,13,1.0,484,Self-Employed,Own,Education,0
940,36,115787,199488,12,6.67728265889488,10.0,9,1.0,539,Unemployed,Mortgage,Auto,0
941,25,26978,66229,48,8.97206103536247,9.0,2,3.0,743,Self-Employed,Rent,Home Improvement,0
942,58,79285,71416,48,9.776766632084172,10.0,2,2.0,816,Employed,Rent,Home Improvement,0
943,54,60027,201592,48,5.251464276710495,8.0,7,1.0,672,Unemployed,Own,Auto,0
944,43,21389,123962,36,7.642267645460825,12.0,11,0.0,619,Employed,Own,Education,0
945,72,72322,218832,60,4.060541426642478,12.0,8,0.0,699,Employed,Mortgage,Auto,0
946,28,80840,240762,60,4.330706141956396,15.0,5,0.0,390,Unemployed,Rent,Education,1
947,22,44971,101630,24,9.4309465826116,9.0,2,0.0,672,Unemployed,Own,Auto,0
948,34,89147,209494,24,3.6522406252436586,9.0,14,2.0,545,Self-Employed,Rent,Home Improvement,0
949,44,18330,93340,60,5.9911718775731515,16.0,10,1.0,729,Self-Employed,Own,Auto,0
950,48,22631,317483,12,3.2306082813140815,13.0,5,2.0,430,Unemployed,Mortgage,Business,0
951,41,63414,98028,60,3.860986732884698,10.0,3,3.0,587,Self-Employed,Own,Education,0
952,50,60634,226956,36,4.237198036551012,1.0,13,0.0,645,Employed,Own,Auto,0
953,26,42085,213284,24,9.117864569675667,0.0,9,0.0,573,Employed,Own,Education,0
954,66,80239,173706,24,6.784420836004428,11.0,2,1.0,612,Employed,Mortgage,Debt Consolidation,0
955,43,73272,99709,24,7.604647056771342,11.0,9,0.0,740,Employed,Mortgage,Education,0
956,61,81453,138645,60,0.9829430053995329,4.0,2,1.0,647,Employed,Mortgage,Auto,0
957,50,56921,5000,24,5.586621091899216,9.0,1,0.0,556,Employed,Own,Education,0
958,51,75064,166831,24,4.543763349842427,3.0,10,0.0,744,Self-Employed,Own,Business,0
959,53,48858,176221,60,6.730807659780853,10.0,6,1.0,675,Unemployed,Rent,Business,0
960,51,111345,160012,12,11.516314671455522,10.0,11,1.0,679,Unemployed,Mortgage,Auto,0
961,54,39686,5000,24,0.5,10.0,6,0.0,560,Self-Employed,Mortgage,Auto,0
962,64,112632,55077,24,6.498622855490268,9.0,4,0.0,395,Self-Employed,Own,Education,1
963,47,60872,93893,24,11.011964022802875,6.0,13,0.0,559,Self-Employed,Mortgage,Home Improvement,1
964,55,25612,171874,36,4.22553038282379,6.0,2,2.0,549,Unemployed,Rent,Business,0
965,43,94201,171700,60,5.874597634536721,13.0,13,3.0,588,Self-Employed,Mortgage,Business,0
966,66,63147,137233,24,7.191424820973957,10.0,10,0.0,565,Self-Employed,Mortgage,Debt Consolidation,0
967,34,81278,197643,36,0.11027315193405762,10.0,12,0.0,661,Unemployed,Mortgage,Debt Consolidation,0
968,72,90596,73031,12,6.1654608278436775,8.0,11,0.0,738,Self-Employed,Rent,Home Improvement,0
969,44,68448,195767,12,3.5148381741421826,11.0,3,0.0,757,Employed,Rent,Business,0
970,23,45193,185605,36,10.619421976466967,12.0,13,3.0,733,Unemployed,Mortgage,Auto,0
971,46,84392,178316,12,4.981571982659411,4.0,6,0.0,560,Unemployed,Rent,Business,0
972,34,60018,136346,48,3.7241494083272624,10.0,4,1.0,655,Unemployed,Own,Auto,0
973,57,77146,287305,12,7.616579052582888,6.0,5,0.0,806,Self-Employed,Mortgage,Auto,0
974,35,10000,186989,48,6.720031788504669,9.0,11,3.0,491,Unemployed,Rent,Home Improvement,0
975,38,71174,77374,36,7.7398365134208085,12.0,9,3.0,784,Employed,Rent,Business,1
976,18,44035,168622,48,10.276059600934813,0.0,5,0.0,550,Employed,Rent,Education,0
977,38,101332,206436,12,4.03698167140249,2.0,10,0.0,679,Unemployed,Own,Business,0
978,18,75577,105891,24,9.797589584089742,4.0,11,2.0,691,Employed,Rent,Business,0
979,21,65996,231695,48,10.193620089898655,4.0,8,3.0,668,Self-Employed,Own,Debt Consolidation,0
980,56,72157,178652,12,3.5787476167506402,7.0,2,3.0,850,Unemployed,Own,Home Improvement,0
981,56,35038,5000,24,3.8208905296601188,16.0,12,0.0,619,Employed,Rent,Education,0
982,51,100581,172475,36,5.618056303791818,13.0,14,0.0,486,Self-Employed,Own,Education,0
983,30,109784,119547,36,5.0008067453588385,5.0,6,1.0,685,Unemployed,Rent,Education,0
984,44,69822,190288,60,9.772637958308955,12.0,11,0.0,632,Unemployed,Rent,Auto,1
985,44,99760,220816,36,3.3401882404364294,7.0,11,0.0,705,Unemployed,Rent,Home Improvement,0
986,27,45771,164637,60,6.11164707416102,9.0,6,2.0,738,Employed,Mortgage,Debt Consolidation,0
987,67,40072,274893,36,3.586283864659822,3.0,5,3.0,646,Unemployed,Own,Auto,0
988,58,61023,136596,36,5.771170362096903,1.0,6,2.0,693,Employed,Own,Education,0
989,41,70873,196861,36,10.85424499340955,11.0,14,3.0,664,Self-Employed,Rent,Auto,0
990,45,50150,210370,60,10.057603126514778,8.0,5,2.0,829,Self-Employed,Own,Auto,0
991,48,73444,142699,60,6.446312158946383,10.0,2,0.0,612,Self-Employed,Rent,Education,0
992,18,67659,208408,48,7.074424201593008,15.0,5,0.0,581,Unemployed,Own,Education,0
993,41,35042,105399,12,6.678725446122412,6.0,1,0.0,738,Self-Employed,Own,Debt Consolidation,1
994,34,72969,118307,12,4.739986869694909,6.0,3,2.0,557,Employed,Rent,Home Improvement,0
995,29,81588,51563,12,10.291370841669291,16.0,14,2.0,689,Employed,Rent,Business,0
996,40,64286,168105,36,8.798876563628419,8.0,7,2.0,633,Employed,Rent,Business,0
997,71,88816,174393,12,6.085931908346009,3.0,4,2.0,639,Employed,Own,Business,0
998,54,29564,238444,60,4.957885153586137,11.0,8,0.0,850,Employed,Mortgage,Debt Consolidation,0
999,36,71698,209335,48,5.1201052611054205,6.0,3,0.0,773,Employed,Mortgage,Auto,0
1000,53,30742,128640,24,6.346937059749022,3.0,7,2.0,752,Self-Employed,Own,Education,0
1001,65,32147,61636,48,5.412380969194966,8.0,14,2.0,703,Unemployed,Own,Home Improvement,0
1002,58,44226,182463,12,8.348772713009577,12.0,2,0.0,580,Employed,Rent,Business,0
1003,45,36448,233306,12,6.697567178324052,2.0,14,0.0,676,Self-Employed,Rent,Home Improvement,0
1004,35,46300,206638,60,3.1156380412224394,2.0,8,0.0,708,Self-Employed,Rent,Home Improvement,0
1005,55,54646,231335,48,2.63346254567427,7.0,13,0.0,669,Employed,Own,Education,0
1006,50,80928,134108,60,7.976998463710256,2.0,3,1.0,659,Self-Employed,Rent,Debt Consolidation,0
1007,58,51971,115003,60,2.609157751183141,1.0,13,3.0,610,Employed,Rent,Education,0
1008,54,20359,94732,24,4.6284748028925895,8.0,6,0.0,677,Unemployed,Own,Debt Consolidation,0
1009,60,88501,145807,60,4.4009380836640455,13.0,2,1.0,597,Employed,Mortgage,Auto,0
1010,36,39072,144105,60,2.4037649524642326,11.0,7,2.0,720,Unemployed,Rent,Home Improvement,0
1011,64,58531,165500,24,6.275520340612908,7.0,13,1.0,448,Self-Employed,Mortgage,Business,0
1012,47,71163,140302,36,5.190461643510992,14.0,4,0.0,785,Self-Employed,Rent,Home Improvement,0
1013,76,64990,139977,36,3.9054605839029177,16.0,6,1.0,518,Employed,Rent,Education,0
1014,34,87354,91747,24,10.712967420993952,10.0,2,0.0,543,Self-Employed,Rent,Debt Consolidation,0
1015,71,71975,220621,60,0.5,6.0,3,0.0,690,Self-Employed,Own,Auto,0
1016,47,38467,155738,12,3.341588095578435,15.0,3,0.0,703,Unemployed,Own,Auto,0
1017,35,114464,136916,48,4.058130436327806,15.0,4,0.0,850,Employed,Rent,Debt Consolidation,0
1018,37,64858,93942,12,2.1040568287398966,9.0,1,3.0,679,Employed,Rent,Debt Consolidation,0
1019,40,56316,50106,12,11.14476924700496,14.0,13,0.0,645,Unemployed,Own,Debt Consolidation,0
1020,51,84098,248097,60,11.118392272123986,4.0,6,0.0,669,Unemployed,Own,Auto,0
1021,52,66236,191597,48,3.7888512764637534,0.0,11,0.0,809,Unemployed,Mortgage,Home Improvement,0
1022,36,69980,28206,48,8.671841142824432,3.0,6,0.0,850,Employed,Own,Home Improvement,0
1023,44,122304,207235,36,6.991354160511188,9.0,4,0.0,631,Unemployed,Rent,Auto,0
1024,77,53121,219186,24,9.640287232200894,7.0,8,2.0,704,Employed,Own,Business,0
1025,70,52055,159328,60,5.231988219754628,12.0,5,2.0,642,Unemployed,Mortgage,Education,0
1026,51,62914,269858,48,6.579021307191493,0.0,10,1.0,640,Self-Employed,Mortgage,Auto,0
1027,45,86787,166253,60,9.00636505555146,0.0,14,3.0,837,Employed,Rent,Business,1
1028,46,22336,43738,36,8.6239873330928,11.0,4,0.0,557,Employed,Own,Education,1
1029,54,10861,177387,12,5.879086948520434,0.0,7,0.0,416,Employed,Mortgage,Home Improvement,0
1030,29,45322,168367,48,3.143561420022509,6.0,10,0.0,681,Self-Employed,Mortgage,Debt Consolidation,0
1031,41,19151,104752,36,3.5916077162923106,8.0,10,0.0,770,Self-Employed,Mortgage,Education,0
1032,19,49379,193016,60,0.877038934334724,4.0,8,0.0,671,Employed,Rent,Debt Consolidation,0
1033,50,72562,24925,36,7.468169165074165,10.0,2,0.0,700,Unemployed,Mortgage,Business,0
1034,54,37731,224292,36,6.03040986572503,0.0,13,3.0,725,Employed,Own,Auto,0
1035,37,24329,84140,36,6.223159400541411,17.0,1,1.0,661,Employed,Rent,Auto,0
1036,68,61733,76129,36,5.437084531485031,6.0,6,2.0,705,Self-Employed,Own,Debt Consolidation,0
1037,26,81563,141463,36,2.641625670601433,7.0,2,1.0,703,Self-Employed,Own,Education,0
1038,23,17625,182472,36,6.2815428086694,21.0,11,0.0,454,Unemployed,Mortgage,Education,0
1039,48,80505,162294,24,7.013127646727335,1.0,8,2.0,661,Unemployed,Rent,Business,0
1040,60,80432,94300,60,3.329562451818336,2.0,13,2.0,492,Employed,Rent,Auto,0
1041,70,83852,112043,12,5.429128944851012,15.0,5,0.0,646,Employed,Own,Debt Consolidation,0
1042,38,90462,65021,60,3.8791283024781116,0.0,2,0.0,600,Unemployed,Rent,Home Improvement,0
1043,61,115050,133149,48,4.9611453038244395,10.0,11,3.0,753,Employed,Rent,Auto,0
1044,44,51097,230626,48,2.661501787032853,4.0,12,0.0,674,Employed,Rent,Auto,0
1045,42,62739,149680,60,4.829505923521471,0.0,5,0.0,697,Unemployed,Rent,Business,0
1046,58,49589,214456,36,9.568464786478113,10.0,2,2.0,630,Unemployed,Mortgage,Auto,1
1047,54,60049,259155,24,4.245216242153344,10.0,6,3.0,755,Unemployed,Own,Business,0
1048,21,98321,105898,12,3.797705481696586,8.0,8,3.0,490,Self-Employed,Own,Business,0
1049,67,26374,136007,36,3.9547062021039894,18.0,2,0.0,560,Unemployed,Rent,Home Improvement,0
1050,65,38473,312839,60,5.024461446622167,4.0,6,0.0,778,Self-Employed,Rent,Education,0
1051,35,94429,258325,60,9.980803327481116,12.0,6,2.0,606,Unemployed,Own,Auto,0
1052,50,85500,24569,24,9.014247529941962,9.0,1,1.0,435,Unemployed,Own,Business,0
1053,52,50921,179036,24,5.141449941078759,12.0,9,0.0,795,Self-Employed,Mortgage,Business,0
1054,48,81360,150041,60,3.8929514227021453,5.0,12,3.0,757,Self-Employed,Rent,Education,0
1055,36,68530,211983,36,1.0975494503940695,1.0,8,0.0,721,Employed,Own,Education,0
1056,34,97506,94126,36,3.2217068363448167,4.0,12,0.0,659,Employed,Mortgage,Business,0
1057,44,61862,87029,36,0.5636455399715476,7.0,14,0.0,816,Employed,Mortgage,Auto,0
1058,62,85640,99294,12,7.350293304202801,11.0,4,1.0,775,Self-Employed,Rent,Auto,1
1059,53,126050,107105,12,8.838890445744763,8.0,7,1.0,804,Unemployed,Mortgage,Auto,0
1060,39,74952,211149,36,4.561922121780117,9.0,4,0.0,719,Self-Employed,Mortgage,Education,0
1061,56,61233,61409,60,6.45973674961102,16.0,8,3.0,662,Unemployed,Mortgage,Auto,0
1062,18,78061,103303,24,2.7775309703195163,7.0,10,2.0,610,Unemployed,Mortgage,Auto,0
1063,62,50867,15824,48,0.6502850529850992,5.0,2,0.0,523,Unemployed,Mortgage,Auto,0
1064,18,119699,225533,24,5.639185766241815,10.0,2,0.0,700,Employed,Rent,Education,1
1065,39,64501,245327,24,6.4583553492628205,0.0,3,3.0,708,Self-Employed,Rent,Debt Consolidation,0
1066,28,53176,125469,48,9.759934429330084,0.0,14,0.0,615,Self-Employed,Rent,Debt Consolidation,0
1067,25,39107,127653,36,10.65795854828895,7.0,4,1.0,711,Employed,Rent,Auto,0
1068,62,87430,183991,24,4.803579753441282,3.0,11,0.0,616,Unemployed,Own,Debt Consolidation,0
1069,37,81679,260586,48,7.780286942764148,4.0,13,1.0,736,Employed,Rent,Auto,0
1070,50,47566,180645,60,6.287725583673937,12.0,6,1.0,561,Unemployed,Rent,Education,0
1071,44,74411,97684,60,5.50567817591379,10.0,5,,544,Employed,Rent,Auto,0
1072,52,22286,28588,60,5.406306429932604,7.0,10,0.0,625,Self-Employed,Mortgage,Home Improvement,0
1073,46,64624,66365,36,5.137626373943549,8.0,13,0.0,732,Employed,Mortgage,Business,0
1074,25,71318,155491,24,5.245189057569036,5.0,10,0.0,534,Self-Employed,Mortgage,Education,0
1075,59,102683,100850,24,9.641534286768142,12.0,7,2.0,754,Unemployed,Rent,Home Improvement,0
1076,37,40729,164622,12,6.03644588428055,11.0,6,3.0,485,Employed,Own,Home Improvement,1
1077,21,28041,108530,60,9.854654053475102,12.0,14,1.0,625,Employed,Own,Business,0
1078,38,37614,70639,36,3.2542264193582406,12.0,4,1.0,508,Employed,Rent,Home Improvement,0
1079,67,26585,61722,48,0.5,8.0,11,0.0,389,Employed,Own,Business,0
1080,57,93416,267176,36,4.342763877859947,4.0,10,2.0,686,Self-Employed,Own,Auto,0
1081,39,98715,216674,24,3.409876497252722,7.0,9,0.0,632,Self-Employed,Rent,Education,0
1082,39,68005,279788,60,1.7660535871850822,8.0,7,1.0,510,Employed,Mortgage,Education,0
1083,40,90532,190496,12,8.751625510923105,4.0,1,2.0,598,Self-Employed,Own,Education,0
1084,76,63348,117750,36,2.159020679191465,16.0,8,0.0,694,Employed,Mortgage,Business,0
1085,50,57622,249250,12,6.9569646350803,16.0,4,0.0,613,Self-Employed,Rent,Business,0
1086,51,51674,147519,24,10.535485805886289,7.0,7,1.0,630,Self-Employed,Mortgage,Home Improvement,0
1087,60,52240,166563,48,2.6252139637479175,13.0,11,0.0,610,Self-Employed,Own,Education,0
1088,48,21304,146788,36,4.922656656376862,10.0,2,0.0,591,Employed,Mortgage,Home Improvement,0
1089,41,66606,5000,24,8.881770411742739,5.0,12,1.0,590,Employed,Mortgage,Auto,0
1090,42,58991,270355,60,4.461501917912509,10.0,3,0.0,587,Self-Employed,Mortgage,Home Improvement,0
1091,43,78634,186825,36,6.330973722638649,4.0,1,1.0,574,Unemployed,Rent,Education,0
1092,44,62338,174736,12,7.098235219305245,3.0,2,1.0,548,Self-Employed,Rent,Business,0
1093,55,55932,145366,36,5.933987041111813,10.0,11,1.0,612,Employed,Rent,Home Improvement,0
1094,45,38220,162257,24,4.3792168123906885,10.0,5,0.0,586,Unemployed,Rent,Home Improvement,0
1095,55,61803,105204,24,3.5477989727383554,21.0,2,1.0,542,Employed,Mortgage,Business,0
1096,43,78455,196243,12,2.7630495249526232,7.0,13,1.0,726,Unemployed,Own,Business,0
1097,46,31416,51967,24,6.991284536929845,5.0,6,0.0,773,Unemployed,Mortgage,Education,0
1098,18,62186,163955,36,3.8552853732815766,12.0,6,1.0,649,Employed,Mortgage,Auto,0
1099,58,65826,192118,12,8.489940558402452,7.0,6,0.0,656,Self-Employed,Mortgage,Education,1
1100,50,42048,135099,24,9.472918108104093,4.0,12,0.0,580,Employed,Own,Home Improvement,0
1101,59,45303,177815,24,2.6079697608675474,5.0,11,3.0,756,Employed,Own,Education,0
1102,18,65765,75649,36,7.345481289701519,7.0,14,2.0,823,Self-Employed,Own,Education,0
1103,76,31664,77562,24,10.647464239485842,13.0,3,3.0,633,Self-Employed,Mortgage,Business,0
1104,42,68748,167753,36,3.3616664930349383,10.0,11,3.0,597,Unemployed,Rent,Auto,1
1105,61,37616,200891,60,8.501604873098145,3.0,3,1.0,684,Unemployed,Rent,Auto,0
1106,29,86571,9385,36,6.9048267332088,17.0,10,0.0,662,Self-Employed,Mortgage,Education,0
1107,54,118445,189151,48,7.901211030735226,3.0,7,1.0,599,Employed,Rent,Business,0
1108,29,38481,109259,24,3.6089900218306936,4.0,13,1.0,697,Self-Employed,Rent,Business,0
1109,35,73355,135539,60,10.262962275558975,13.0,13,2.0,743,Self-Employed,Mortgage,Home Improvement,0
1110,73,41831,49536,12,3.825823850657339,15.0,4,0.0,571,Self-Employed,Mortgage,Debt Consolidation,0
1111,42,86023,86128,48,7.101610439407062,9.0,6,3.0,850,Employed,Rent,Home Improvement,0
1112,48,28368,222459,12,5.341911066831359,1.0,12,2.0,496,Employed,Mortgage,Home Improvement,1
1113,58,72014,152464,48,6.841633015693333,8.0,8,0.0,564,Unemployed,Rent,Home Improvement,0
1114,52,38175,121291,60,3.0414505191475585,1.0,3,0.0,673,Self-Employed,Own,Debt Consolidation,0
1115,47,54825,141263,60,2.4315904649293696,20.0,9,3.0,850,Self-Employed,Own,Business,0
1116,50,34224,186690,60,6.217577147566138,9.0,9,0.0,593,Employed,Mortgage,Business,0
1117,81,80558,183037,48,4.581868634330887,12.0,3,0.0,543,Self-Employed,Rent,Auto,1
1118,44,39075,144372,36,4.49677391007167,6.0,6,0.0,704,Employed,Own,Auto,0
1119,48,73799,231971,12,6.862045856099244,17.0,5,1.0,625,Unemployed,Mortgage,Education,0
1120,60,51397,222784,36,1.763306772580996,5.0,4,0.0,716,Unemployed,Own,Education,1
1121,61,57138,181002,36,8.517207227317144,3.0,8,0.0,642,Unemployed,Own,Education,0
1122,62,63693,154095,24,5.798782213516758,9.0,10,0.0,564,Employed,Mortgage,Auto,0
1123,54,40954,199299,12,7.407072863964785,12.0,9,1.0,850,Employed,Own,Auto,0
1124,27,65259,173570,48,6.818370588202689,18.0,12,2.0,354,Self-Employed,Mortgage,Home Improvement,0
1125,69,98258,229560,24,6.956244069821881,16.0,9,3.0,832,Unemployed,Mortgage,Business,0
1126,27,40547,217467,24,2.503856766002992,13.0,5,3.0,743,Employed,Own,Auto,0
1127,49,89295,73630,60,8.411720237465094,4.0,5,3.0,575,Unemployed,Own,Debt Consolidation,1
1128,33,97452,68552,48,6.18228528808314,4.0,11,0.0,837,Unemployed,Rent,Home Improvement,0
1129,44,39596,97406,36,4.312515782106254,3.0,3,0.0,512,Unemployed,Own,Debt Consolidation,0
1130,49,23623,223210,36,5.18677532172973,7.0,9,2.0,750,Self-Employed,Rent,Debt Consolidation,0
1131,49,67549,31776,36,6.405340281372814,0.0,1,3.0,441,Employed,Mortgage,Business,0
1132,51,46314,179606,60,5.9505720604116155,14.0,12,3.0,535,Employed,Own,Debt Consolidation,0
1133,69,106715,177190,36,6.993105226879703,2.0,3,0.0,535,Employed,Own,Debt Consolidation,0
1134,51,60870,237198,12,9.633475291151653,2.0,7,3.0,574,Self-Employed,Mortgage,Debt Consolidation,0
